Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value,Category
1647,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),0.39075585561777604,2.0633176347462063,1.938842477418669,['STIL'],0.4642596876817994,0,0,GO_Biological_Process_2023
1648,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.39075585561777604,2.0633176347462063,1.938842477418669,['CCL3'],0.4642596876817994,0,0,GO_Biological_Process_2023
1649,Regulation Of JNK Cascade (GO:0046328),0.3929272804964474,1.4910443230115362,1.3928303087050231,"['FZD7', 'IL1B']",0.466556467684684,0,0,GO_Biological_Process_2023
1650,T Cell Activation (GO:0042110),0.39725974801389763,1.477289818017747,1.3637821590153274,"['SLAMF7', 'CD1C']",0.47032690764669804,0,0,GO_Biological_Process_2023
1651,Cytoskeleton Organization (GO:0007010),0.39725974801389763,1.477289818017747,1.3637821590153274,"['CCL3', 'CCL2']",0.47032690764669804,0,0,GO_Biological_Process_2023
1652,Cellular Component Assembly (GO:0022607),0.397575066558188,1.2589101239669422,1.161182839588622,"['SCIN', 'WNT5A', 'SLC2A1', 'PPARGC1A']",0.47032690764669804,0,0,GO_Biological_Process_2023
1653,Regulation Of Chemokine Production (GO:0032642),0.39826456224628465,2.0116326530612243,1.8519870018917344,['WNT5A'],0.47032690764669804,0,0,GO_Biological_Process_2023
1654,DNA Duplex Unwinding (GO:0032508),0.39826456224628465,2.0116326530612243,1.8519870018917344,['GINS1'],0.47032690764669804,0,0,GO_Biological_Process_2023
1655,Regulation Of Dendrite Development (GO:0050773),0.39826456224628465,2.0116326530612243,1.8519870018917344,['COBL'],0.47032690764669804,0,0,GO_Biological_Process_2023
1656,Regulation Of Microtubule-Based Process (GO:0032886),0.39826456224628465,2.0116326530612243,1.8519870018917344,['AURKA'],0.47032690764669804,0,0,GO_Biological_Process_2023
1657,Positive Regulation Of Actin Filament Polymerization (GO:0030838),0.39826456224628465,2.0116326530612243,1.8519870018917344,['PFN2'],0.47032690764669804,0,0,GO_Biological_Process_2023
1658,Positive Regulation Of Viral Process (GO:0048524),0.39826456224628465,2.0116326530612243,1.8519870018917344,['KPNA2'],0.47032690764669804,0,0,GO_Biological_Process_2023
1659,Calcium Ion Transport (GO:0006816),0.40157796730467404,1.463785394932936,1.3354898372197739,"['CCL8', 'CCL3']",0.4733832992068343,0,0,GO_Biological_Process_2023
1660,Small GTPase Mediated Signal Transduction (GO:0007264),0.40157796730467404,1.463785394932936,1.3354898372197739,"['CCNA2', 'RAPGEFL1']",0.4733832992068343,0,0,GO_Biological_Process_2023
1661,Protein Deubiquitination (GO:0016579),0.40157796730467404,1.463785394932936,1.3354898372197739,"['ZC3H12A', 'CDK1']",0.4733832992068343,0,0,GO_Biological_Process_2023
1662,Regulation Of Osteoclast Differentiation (GO:0045670),0.4056810982608689,1.9624688899950224,1.7705156872475742,['CCL3'],0.475642868499869,0,0,GO_Biological_Process_2023
1663,Collagen Fibril Organization (GO:0030199),0.4056810982608689,1.9624688899950224,1.7705156872475742,['GREM1'],0.475642868499869,0,0,GO_Biological_Process_2023
1664,Determination Of Heart Left/Right Asymmetry (GO:0061371),0.4056810982608689,1.9624688899950224,1.7705156872475742,['STIL'],0.475642868499869,0,0,GO_Biological_Process_2023
1665,Embryonic Heart Tube Morphogenesis (GO:0003143),0.4056810982608689,1.9624688899950224,1.7705156872475742,['STIL'],0.475642868499869,0,0,GO_Biological_Process_2023
1666,Keratinocyte Differentiation (GO:0030216),0.4056810982608689,1.9624688899950224,1.7705156872475742,['WNT5A'],0.475642868499869,0,0,GO_Biological_Process_2023
1667,Lysosome Localization (GO:0032418),0.4056810982608689,1.9624688899950224,1.7705156872475742,['GPR15LG'],0.475642868499869,0,0,GO_Biological_Process_2023
1668,Modulation By Host Of Symbiont Process (GO:0051851),0.4056810982608689,1.9624688899950224,1.7705156872475742,['CCL3'],0.475642868499869,0,0,GO_Biological_Process_2023
1669,Organic Hydroxy Compound Biosynthetic Process (GO:1901617),0.4056810982608689,1.9624688899950224,1.7705156872475742,['ACOX2'],0.475642868499869,0,0,GO_Biological_Process_2023
1670,Potassium Ion Import Across Plasma Membrane (GO:1990573),0.4056810982608689,1.9624688899950224,1.7705156872475742,['KCNJ15'],0.475642868499869,0,0,GO_Biological_Process_2023
1671,Organelle Organization (GO:0006996),0.4092196886978459,1.1736650485436892,1.0486733955777223,"['RAB31', 'KIF4A', 'CCL3', 'CCL2', 'PPARGC1A', 'CEP55']",0.4795045783784454,0,0,GO_Biological_Process_2023
1672,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),0.4101704502027446,1.4375,1.281074805619818,"['GREM1', 'WNT5A']",0.480044077404049,0,0,GO_Biological_Process_2023
1673,Protein Modification By Small Protein Removal (GO:0070646),0.4101704502027446,1.4375,1.281074805619818,"['ZC3H12A', 'CDK1']",0.480044077404049,0,0,GO_Biological_Process_2023
1674,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),0.4130065904794592,1.9156462585034013,1.693990141262622,['CCL2'],0.480776994149097,0,0,GO_Biological_Process_2023
1675,SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),0.4130065904794592,1.9156462585034013,1.693990141262622,['KIF14'],0.480776994149097,0,0,GO_Biological_Process_2023
1676,Regulation Of Primary Metabolic Process (GO:0080090),0.4130065904794592,1.9156462585034013,1.693990141262622,['SERPINA3'],0.480776994149097,0,0,GO_Biological_Process_2023
1677,Skeletal System Morphogenesis (GO:0048705),0.4130065904794592,1.9156462585034013,1.693990141262622,['OSR2'],0.480776994149097,0,0,GO_Biological_Process_2023
1678,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),0.4130065904794592,1.9156462585034013,1.693990141262622,['PPARGC1A'],0.480776994149097,0,0,GO_Biological_Process_2023
1679,Ephrin Receptor Signaling Pathway (GO:0048013),0.4130065904794592,1.9156462585034013,1.693990141262622,['LYN'],0.480776994149097,0,0,GO_Biological_Process_2023
1680,mRNA Destabilization (GO:0061157),0.4130065904794592,1.9156462585034013,1.693990141262622,['ZC3H12A'],0.480776994149097,0,0,GO_Biological_Process_2023
1681,Negative Regulation Of BMP Signaling Pathway (GO:0030514),0.4130065904794592,1.9156462585034013,1.693990141262622,['GREM1'],0.480776994149097,0,0,GO_Biological_Process_2023
1682,Regulation Of JUN Kinase Activity (GO:0043506),0.4130065904794592,1.9156462585034013,1.693990141262622,['WNT5A'],0.480776994149097,0,0,GO_Biological_Process_2023
1683,Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.4147072535656662,1.2918069584736251,1.1370257758731057,"['CCL8', 'CCL3', 'CYBRD1']",0.482469876697311,0,0,GO_Biological_Process_2023
1684,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),0.42024215200032505,1.871001423825344,1.6220163778705048,['IL1B'],0.48487574167155945,0,0,GO_Biological_Process_2023
1685,Bone Development (GO:0060348),0.42024215200032505,1.871001423825344,1.6220163778705048,['OSR2'],0.48487574167155945,0,0,GO_Biological_Process_2023
1686,Regulation Of Viral Entry Into Host Cell (GO:0046596),0.42024215200032505,1.871001423825344,1.6220163778705048,['TRIM22'],0.48487574167155945,0,0,GO_Biological_Process_2023
1687,Response To Unfolded Protein (GO:0006986),0.42024215200032505,1.871001423825344,1.6220163778705048,['HSPA4L'],0.48487574167155945,0,0,GO_Biological_Process_2023
1688,Embryonic Organ Morphogenesis (GO:0048562),0.42024215200032505,1.871001423825344,1.6220163778705048,['OSR2'],0.48487574167155945,0,0,GO_Biological_Process_2023
1689,Establishment Of Protein Localization To Mitochondrion (GO:0072655),0.42024215200032505,1.871001423825344,1.6220163778705048,['HK2'],0.48487574167155945,0,0,GO_Biological_Process_2023
1690,Negative Regulation Of Immune System Process (GO:0002683),0.42024215200032505,1.871001423825344,1.6220163778705048,['LYN'],0.48487574167155945,0,0,GO_Biological_Process_2023
1691,Neural Crest Cell Development (GO:0014032),0.42024215200032505,1.871001423825344,1.6220163778705048,['SEMA3G'],0.48487574167155945,0,0,GO_Biological_Process_2023
1692,Nucleus Organization (GO:0006997),0.42024215200032505,1.871001423825344,1.6220163778705048,['CEP55'],0.48487574167155945,0,0,GO_Biological_Process_2023
1693,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),0.42024215200032505,1.871001423825344,1.6220163778705048,['SOCS3'],0.48487574167155945,0,0,GO_Biological_Process_2023
1694,Positive Regulation Of Biosynthetic Process (GO:0009891),0.42024215200032505,1.871001423825344,1.6220163778705048,['CXCL8'],0.48487574167155945,0,0,GO_Biological_Process_2023
1695,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.42024215200032505,1.871001423825344,1.6220163778705048,['CCL2'],0.48487574167155945,0,0,GO_Biological_Process_2023
1696,Regulation Of B Cell Proliferation (GO:0030888),0.42024215200032505,1.871001423825344,1.6220163778705048,['LYN'],0.48487574167155945,0,0,GO_Biological_Process_2023
1697,Regulation Of Cell-Substrate Adhesion (GO:0010810),0.42024215200032505,1.871001423825344,1.6220163778705048,['FZD7'],0.48487574167155945,0,0,GO_Biological_Process_2023
1698,Protein Maturation (GO:0051604),0.4229449919032612,1.3997861724875267,1.2045344102570945,"['SRGN', 'CASP1']",0.4877068870121233,0,0,GO_Biological_Process_2023
1699,Regulation Of Signal Transduction (GO:0009966),0.4245249125059857,1.2712150747238466,1.08915748437244,"['PLSCR1', 'IGFBP5', 'CD24']",0.48908675146719954,0,0,GO_Biological_Process_2023
1700,Regulation Of Protein Binding (GO:0043393),0.42717164289011744,1.387648388920294,1.1802912194726705,"['SLPI', 'AURKA']",0.48908675146719954,0,0,GO_Biological_Process_2023
1701,Regulation Of Cellular Metabolic Process (GO:0031323),0.42738888241081635,1.8283858998144713,1.5542394523605394,['FOXM1'],0.48908675146719954,0,0,GO_Biological_Process_2023
1702,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),0.42738888241081635,1.8283858998144713,1.5542394523605394,['BIRC3'],0.48908675146719954,0,0,GO_Biological_Process_2023
1703,Regulation Of Protein Modification Process (GO:0031399),0.42738888241081635,1.8283858998144713,1.5542394523605394,['LYN'],0.48908675146719954,0,0,GO_Biological_Process_2023
1704,Regulation Of Telomerase Activity (GO:0051972),0.42738888241081635,1.8283858998144713,1.5542394523605394,['GREM1'],0.48908675146719954,0,0,GO_Biological_Process_2023
1705,Chromosome Organization (GO:0051276),0.42738888241081635,1.8283858998144713,1.5542394523605394,['TOP2A'],0.48908675146719954,0,0,GO_Biological_Process_2023
1706,Determination Of Left/Right Symmetry (GO:0007368),0.42738888241081635,1.8283858998144713,1.5542394523605394,['STIL'],0.48908675146719954,0,0,GO_Biological_Process_2023
1707,Triglyceride Metabolic Process (GO:0006641),0.42738888241081635,1.8283858998144713,1.5542394523605394,['GPAT3'],0.48908675146719954,0,0,GO_Biological_Process_2023
1708,Natural Killer Cell Activation (GO:0030101),0.42738888241081635,1.8283858998144713,1.5542394523605394,['SLAMF7'],0.48908675146719954,0,0,GO_Biological_Process_2023
1709,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),0.42738888241081635,1.8283858998144713,1.5542394523605394,['IFI16'],0.48908675146719954,0,0,GO_Biological_Process_2023
1710,Positive Regulation Of mRNA Catabolic Process (GO:0061014),0.42738888241081635,1.8283858998144713,1.5542394523605394,['ZC3H12A'],0.48908675146719954,0,0,GO_Biological_Process_2023
1711,Regulation Of Apoptotic Signaling Pathway (GO:2001233),0.42738888241081635,1.8283858998144713,1.5542394523605394,['CTSL'],0.48908675146719954,0,0,GO_Biological_Process_2023
1712,Positive Regulation Of Protein Metabolic Process (GO:0051247),0.43428597756847487,1.2512633531631805,1.0436187365097755,"['IL1B', 'WNT5A', 'AGT']",0.49456332874577846,0,0,GO_Biological_Process_2023
1713,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),0.4344478679482835,1.7876643990929706,1.4903388463126144,['AGT'],0.49456332874577846,0,0,GO_Biological_Process_2023
1714,Regulation Of Fibroblast Proliferation (GO:0048145),0.4344478679482835,1.7876643990929706,1.4903388463126144,['WNT5A'],0.49456332874577846,0,0,GO_Biological_Process_2023
1715,Regulation Of mRNA Catabolic Process (GO:0061013),0.4344478679482835,1.7876643990929706,1.4903388463126144,['ZC3H12A'],0.49456332874577846,0,0,GO_Biological_Process_2023
1716,Antiviral Innate Immune Response (GO:0140374),0.4344478679482835,1.7876643990929706,1.4903388463126144,['CXCL10'],0.49456332874577846,0,0,GO_Biological_Process_2023
1717,Development Of Primary Male Sexual Characteristics (GO:0046546),0.4344478679482835,1.7876643990929706,1.4903388463126144,['WNT5A'],0.49456332874577846,0,0,GO_Biological_Process_2023
1718,Homotypic Cell-Cell Adhesion (GO:0034109),0.4344478679482835,1.7876643990929706,1.4903388463126144,['PLEK'],0.49456332874577846,0,0,GO_Biological_Process_2023
1719,Male Gonad Development (GO:0008584),0.4344478679482835,1.7876643990929706,1.4903388463126144,['WNT5A'],0.49456332874577846,0,0,GO_Biological_Process_2023
1720,Negative Regulation Of Cellular Metabolic Process (GO:0031324),0.4344478679482835,1.7876643990929706,1.4903388463126144,['FBP1'],0.49456332874577846,0,0,GO_Biological_Process_2023
1721,Golgi To Plasma Membrane Transport (GO:0006893),0.44142018148728657,1.7487133984028393,1.4300244843329941,['RAB31'],0.4998847399375981,0,0,GO_Biological_Process_2023
1722,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),0.44142018148728657,1.7487133984028393,1.4300244843329941,['AURKA'],0.4998847399375981,0,0,GO_Biological_Process_2023
1723,Response To Organonitrogen Compound (GO:0010243),0.44142018148728657,1.7487133984028393,1.4300244843329941,['KYNU'],0.4998847399375981,0,0,GO_Biological_Process_2023
1724,Secondary Alcohol Metabolic Process (GO:1902652),0.44142018148728657,1.7487133984028393,1.4300244843329941,['SULT2B1'],0.4998847399375981,0,0,GO_Biological_Process_2023
1725,Epithelial To Mesenchymal Transition (GO:0001837),0.44142018148728657,1.7487133984028393,1.4300244843329941,['WNT5A'],0.4998847399375981,0,0,GO_Biological_Process_2023
1726,Insulin Receptor Signaling Pathway (GO:0008286),0.44142018148728657,1.7487133984028393,1.4300244843329941,['NAMPT'],0.4998847399375981,0,0,GO_Biological_Process_2023
1727,Positive Regulation Of Lymphocyte Activation (GO:0051251),0.44142018148728657,1.7487133984028393,1.4300244843329941,['CCL2'],0.4998847399375981,0,0,GO_Biological_Process_2023
1728,Protein Monoubiquitination (GO:0006513),0.44142018148728657,1.7487133984028393,1.4300244843329941,['UBE2T'],0.4998847399375981,0,0,GO_Biological_Process_2023
1729,Regulation Of T Cell Differentiation (GO:0045580),0.44142018148728657,1.7487133984028393,1.4300244843329941,['PRDM1'],0.4998847399375981,0,0,GO_Biological_Process_2023
1730,Regulation Of Protein Catabolic Process (GO:0042176),0.44391397674994965,1.341120218579235,1.0891565619815937,"['WNT5A', 'MAD2L1']",0.5021279991198159,0,0,GO_Biological_Process_2023
1731,Potassium Ion Transport (GO:0006813),0.44391397674994965,1.341120218579235,1.0891565619815937,"['KCNK5', 'KCNJ15']",0.5021279991198159,0,0,GO_Biological_Process_2023
1732,Organonitrogen Compound Biosynthetic Process (GO:1901566),0.44805734530179075,1.3299688389107167,1.0677442717809762,"['MUC1', 'FMO1']",0.5056364497984754,0,0,GO_Biological_Process_2023
1733,Regulation Of Cell Motility (GO:2000145),0.44805734530179075,1.3299688389107167,1.0677442717809762,"['KIF14', 'NEXN']",0.5056364497984754,0,0,GO_Biological_Process_2023
1734,Cellular Response To Radiation (GO:0071478),0.44830688296739196,1.7114198871037776,1.3730332824710645,['IFI16'],0.5056364497984754,0,0,GO_Biological_Process_2023
1735,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),0.44830688296739196,1.7114198871037776,1.3730332824710645,['CASP1'],0.5056364497984754,0,0,GO_Biological_Process_2023
1736,Chloride Transmembrane Transport (GO:1902476),0.44830688296739196,1.7114198871037776,1.3730332824710645,['APOL1'],0.5056364497984754,0,0,GO_Biological_Process_2023
1737,Erythrocyte Differentiation (GO:0030218),0.4551090192885238,1.6756802721088435,1.3191261515250314,['LYN'],0.5109538186736983,0,0,GO_Biological_Process_2023
1738,Fatty Acid Beta-Oxidation (GO:0006635),0.4551090192885238,1.6756802721088435,1.3191261515250314,['ACOX2'],0.5109538186736983,0,0,GO_Biological_Process_2023
1739,Negative Regulation Of T Cell Activation (GO:0050868),0.4551090192885238,1.6756802721088435,1.3191261515250314,['CD274'],0.5109538186736983,0,0,GO_Biological_Process_2023
1740,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.4551090192885238,1.6756802721088435,1.3191261515250314,['LAMP3'],0.5109538186736983,0,0,GO_Biological_Process_2023
1741,Neurogenesis (GO:0022008),0.4551090192885238,1.6756802721088435,1.3191261515250314,['LPAR1'],0.5109538186736983,0,0,GO_Biological_Process_2023
1742,Positive Regulation Of miRNA Metabolic Process (GO:2000630),0.4551090192885238,1.6756802721088435,1.3191261515250314,['ZC3H12A'],0.5109538186736983,0,0,GO_Biological_Process_2023
1743,Positive Regulation Of Nervous System Development (GO:0051962),0.4551090192885238,1.6756802721088435,1.3191261515250314,['SLITRK6'],0.5109538186736983,0,0,GO_Biological_Process_2023
1744,Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.4551090192885238,1.6756802721088435,1.3191261515250314,['TTK'],0.5109538186736983,0,0,GO_Biological_Process_2023
1745,Protein-Containing Complex Organization (GO:0043933),0.4603827507196311,1.2975938656795347,1.0065397579614401,"['SLC2A1', 'PPARGC1A']",0.5165784675696491,0,0,GO_Biological_Process_2023
1746,Dicarboxylic Acid Metabolic Process (GO:0043648),0.4618276248188864,1.641399416909621,1.2680853834334544,['PHYH'],0.517310348624359,0,0,GO_Biological_Process_2023
1747,Intracellular Iron Ion Homeostasis (GO:0006879),0.4618276248188864,1.641399416909621,1.2680853834334544,['CYBRD1'],0.517310348624359,0,0,GO_Biological_Process_2023
